Pm.3,e/a,EWF,ad-e/n.2,δ-e/n.1,δ-ρ,δ-Ec.1,δ-G.1,δ-υ,
1,1.75,4.5275,0.0322,0.1263,0.0842,0.1638,0.2899,0.2283,FCC
1,1.75,4.58,0.0337,0.1301,0.0866,0.1547,0.2891,0.2239,FCC
1,1.9,4.715,0.0342,0.1168,0.0837,0.173,0.2676,0.2044,FCC
1,1.9,4.6825,0.0335,0.1154,0.0833,0.172,0.2673,0.2051,FCC
1,1.9,4.5125,0.0276,0.1081,0.0803,0.1841,0.2656,0.2192,FCC
4,1.9,4.48,0.0254,0.1024,0.0768,0.1824,0.2652,0.2196,FCC
1,1.9,4.69,0.0295,0.1062,0.0779,0.146,0.2675,0.192,FCC
1,1.9,4.5525,0.0256,0.1031,0.0768,0.1673,0.2662,0.2074,FCC
3,1.9,4.75,0.0253,0.0935,0.0698,0.0857,0.268,0.1684,FCC
1,1.85,4.52,0.0318,0.1182,0.0833,0.1832,0.2805,0.2206,FCC
1,1.85,4.5725,0.033,0.1186,0.0835,0.1782,0.2813,0.214,FCC
1,1.85,4.73,0.0318,0.1125,0.0785,0.1504,0.2835,0.1911,FCC
1,1.85,4.645,0.032,0.1143,0.0804,0.1607,0.2825,0.2001,FCC
1,1.85,4.6125,0.0305,0.1122,0.0793,0.1595,0.2822,0.2008,FCC
1,1.85,4.58,0.0285,0.1095,0.0776,0.1583,0.2818,0.2015,FCC
4,1.85,4.7575,0.0269,0.0985,0.0699,0.0945,0.2841,0.1676,FCC
1,1.8,4.685,0.0343,0.1199,0.0814,0.1636,0.2969,0.1991,FCC
1,1.8,4.5475,0.0342,0.1231,0.0836,0.1761,0.2944,0.2152,FCC
1,1.8,4.5675,0.033,0.1199,0.0816,0.1688,0.295,0.2086,FCC
1,1.8,4.62,0.0331,0.1183,0.0806,0.1611,0.296,0.2008,FCC
4,1.8,4.7325,0.0279,0.1022,0.0701,0.1011,0.2984,0.1675,FCC
2,1.8,4.7,0.0275,0.102,0.0701,0.1003,0.298,0.1687,FCC
1,1.85,4.7025,0.0351,0.1227,0.0858,0.16,0.2879,0.2121,FCC
1,1.85,4.565,0.0317,0.1194,0.0851,0.177,0.2877,0.2253,FCC
1,1.85,4.5325,0.0293,0.1146,0.0823,0.1755,0.2876,0.2257,FCC
3,1.85,4.75,0.0282,0.1066,0.0754,0.0861,0.2873,0.185,FCC
3,1.8,4.725,0.0293,0.1108,0.0756,0.0939,0.3044,0.1855,FCC
3,1.8,4.6925,0.0281,0.1092,0.0748,0.0931,0.3042,0.1864,FCC
1,1.8,4.5525,0.0309,0.1207,0.0842,0.1657,0.3042,0.232,FCC
1,1.9,4.655,0.0339,0.1166,0.0853,0.1814,0.29,0.2216,FCC
1,1.9,4.7075,0.0333,0.1149,0.0834,0.1727,0.2907,0.2141,FCC
1,1.9,4.76,0.0318,0.1121,0.0805,0.1619,0.2914,0.206,FCC
1,1.9,4.7475,0.0299,0.1071,0.0781,0.1473,0.2914,0.1995,FCC
1,1.9,4.5775,0.0269,0.1039,0.0789,0.1681,0.2893,0.2172,FCC
4,1.9,4.63,0.028,0.1046,0.0787,0.1581,0.2901,0.2096,FCC
1,1.9,4.5975,0.0258,0.1009,0.0769,0.157,0.2897,0.2104,FCC
4,1.9,4.8075,0.025,0.0932,0.069,0.0865,0.2923,0.1747,FCC
3,1.9,4.7425,0.0241,0.0912,0.0694,0.0854,0.2917,0.1772,FCC
1,1.85,4.5975,0.0335,0.1187,0.0845,0.1792,0.3025,0.2229,FCC
1,1.85,4.5125,0.0304,0.1149,0.0828,0.1826,0.3009,0.2308,FCC
1,1.85,4.565,0.0317,0.1159,0.083,0.1776,0.302,0.2237,FCC
1,1.85,4.6375,0.0308,0.112,0.0801,0.1603,0.3036,0.209,FCC
1,1.85,4.69,0.0304,0.11,0.0782,0.149,0.3046,0.2005,FCC
4,1.85,4.75,0.0258,0.0968,0.0696,0.0942,0.306,0.1754,FCC
3,1.85,4.7175,0.0252,0.0959,0.0696,0.0935,0.3056,0.1767,FCC
1,1.8,4.71,0.0334,0.1188,0.0808,0.1644,0.3167,0.206,FCC
1,1.8,4.625,0.0344,0.1213,0.0833,0.1713,0.3149,0.2154,FCC
1,1.8,4.6775,0.0334,0.1185,0.0811,0.1632,0.3162,0.207,FCC
3,1.8,4.725,0.0268,0.1008,0.0698,0.1008,0.3184,0.1747,FCC
4,1.8,4.6925,0.0264,0.1002,0.0698,0.0999,0.3179,0.176,FCC
1,1.75,4.705,0.0324,0.1176,0.078,0.1539,0.3277,0.1976,FCC
1,1.85,4.5375,0.0318,0.1179,0.0862,0.1839,0.3113,0.2421,FCC
1,1.85,4.59,0.033,0.1202,0.0869,0.1779,0.3116,0.2358,FCC
1,1.85,4.695,0.0341,0.1205,0.0854,0.1596,0.3121,0.2219,FCC
1,1.85,4.61,0.0318,0.1176,0.085,0.1686,0.3117,0.2297,FCC
1,1.85,4.715,0.0325,0.1172,0.0831,0.1462,0.3121,0.2151,FCC
1,1.85,4.5975,0.0281,0.111,0.0811,0.1564,0.3116,0.2241,FCC
3,1.85,4.7425,0.027,0.1044,0.0751,0.0858,0.3119,0.1938,FCC
3,1.85,4.71,0.0256,0.1021,0.0742,0.0852,0.3118,0.1948,FCC
1,1.8,4.605,0.0318,0.1198,0.0833,0.1584,0.3265,0.2239,FCC
3,1.8,4.75,0.029,0.11,0.0755,0.0944,0.3275,0.1925,FCC
4,1.75,4.725,0.03,0.1138,0.0757,0.1007,0.3416,0.192,FCC
3,1.75,4.6925,0.0292,0.1128,0.0754,0.0998,0.3413,0.1932,FCC
3,1.75,4.66,0.028,0.1114,0.0746,0.0988,0.3411,0.1943,FCC
3,1.7,4.7325,0.0311,0.1173,0.0756,0.1067,0.3546,0.19,FCC
4,1.7,4.6675,0.0303,0.1166,0.0756,0.1046,0.354,0.1925,FCC
4,1.65,4.7075,0.032,0.1203,0.0757,0.1106,0.3661,0.189,FCC
1,1.8,4.6775,0.0259,0.1098,0.0774,0.0847,0.3277,0.2108,FCC
4,1.75,4.6525,0.0273,0.115,0.0776,0.0919,0.3441,0.211,FCC
4,1.7,4.6925,0.0321,0.1239,0.0805,0.0996,0.3596,0.2089,FCC
4,1.75,4.645,0.0256,0.1149,0.0793,0.084,0.3403,0.2254,FCC
4,1.7,4.645,0.0296,0.123,0.083,0.084,0.35,0.2383,FCC
4,1.65,4.645,0.033,0.1302,0.0864,0.084,0.3573,0.2504,FCC
1,1.9,4.6475,0.0329,0.1141,0.085,0.1809,0.3104,0.2294,FCC
1,1.9,4.615,0.0312,0.1112,0.084,0.1796,0.3099,0.2303,FCC
1,1.9,4.6675,0.0313,0.1108,0.0827,0.1712,0.3109,0.2224,FCC
1,1.9,4.5825,0.0291,0.1074,0.0824,0.1783,0.3094,0.2312,FCC
4,1.9,4.8325,0.0238,0.0918,0.0677,0.0867,0.3141,0.1795,FCC
4,1.9,4.7675,0.0237,0.0904,0.0691,0.0857,0.3134,0.1823,FCC
3,1.9,4.735,0.0229,0.0887,0.069,0.0852,0.3131,0.1836,FCC
1,1.85,4.6625,0.0308,0.1117,0.0804,0.161,0.3229,0.2147,FCC
4,1.85,4.8075,0.0246,0.0956,0.0678,0.0952,0.3264,0.1782,FCC
4,1.85,4.7425,0.0247,0.095,0.0693,0.0939,0.3256,0.1811,FCC
3,1.85,4.71,0.0241,0.0937,0.0692,0.0932,0.3251,0.1826,FCC
1,1.8,4.67,0.0324,0.1169,0.0808,0.1627,0.3332,0.2129,FCC
1,1.8,4.7225,0.0308,0.1133,0.0776,0.1525,0.3347,0.2037,FCC
2,1.8,4.7825,0.0254,0.0991,0.0679,0.1021,0.3372,0.1767,FCC
2,1.8,4.75,0.0258,0.0994,0.069,0.1013,0.3367,0.1783,FCC
4,1.8,4.7175,0.0257,0.0992,0.0694,0.1005,0.3361,0.1798,FCC
4,1.8,4.685,0.0252,0.0983,0.0694,0.0996,0.3356,0.1813,FCC
4,1.75,4.725,0.0267,0.103,0.0691,0.1066,0.3456,0.1767,FCC
4,1.75,4.6925,0.0267,0.103,0.0696,0.1056,0.345,0.1782,FCC
2,1.85,4.8,0.0275,0.1052,0.0749,0.0867,0.3349,0.198,FCC
4,1.85,4.7675,0.0269,0.1039,0.0751,0.0861,0.3347,0.1992,FCC
2,1.85,4.735,0.0258,0.1019,0.0747,0.0855,0.3345,0.2004,FCC
3,1.85,4.7025,0.0243,0.0992,0.0738,0.0849,0.3343,0.2016,FCC
3,1.8,4.775,0.0284,0.1091,0.075,0.0948,0.3488,0.197,FCC
4,1.8,4.7425,0.0279,0.1082,0.0752,0.094,0.3486,0.1983,FCC
4,1.8,4.71,0.0269,0.1066,0.0749,0.0933,0.3483,0.1996,FCC
3,1.8,4.6775,0.0255,0.1043,0.074,0.0925,0.3481,0.2008,FCC
3,1.75,4.685,0.028,0.1109,0.075,0.0994,0.3608,0.1986,FCC
3,1.8,4.7025,0.0269,0.1102,0.0787,0.0851,0.3512,0.2169,FCC
2,1.8,4.67,0.0245,0.1065,0.077,0.0844,0.3512,0.2179,FCC
4,1.75,4.6775,0.0281,0.1152,0.0789,0.0924,0.3664,0.2164,FCC
4,1.9,4.8575,0.0224,0.0902,0.0659,0.0869,0.334,0.1821,FCC
3,1.9,4.825,0.023,0.0901,0.0674,0.0865,0.3336,0.1837,FCC
4,1.9,4.7925,0.0231,0.0894,0.0684,0.086,0.3331,0.1852,FCC
2,1.9,4.76,0.0227,0.088,0.0688,0.0855,0.3327,0.1867,FCC
2,1.9,4.7275,0.0218,0.0859,0.0687,0.0849,0.3322,0.1882,FCC
2,1.85,4.8325,0.0231,0.0939,0.066,0.0955,0.3446,0.1803,FCC
3,1.85,4.8,0.0238,0.0942,0.0676,0.0949,0.3441,0.1819,FCC
1,1.85,4.7675,0.0239,0.0939,0.0685,0.0943,0.3436,0.1835,FCC
1,1.85,4.735,0.0237,0.0929,0.069,0.0936,0.343,0.1851,FCC
1,1.85,4.7025,0.0229,0.0913,0.0688,0.0929,0.3425,0.1866,FCC
4,1.8,4.8075,0.0237,0.0973,0.0662,0.1025,0.3536,0.1782,FCC
4,1.8,4.775,0.0245,0.0979,0.0677,0.1018,0.353,0.1799,FCC
3,1.8,4.7425,0.0248,0.0979,0.0687,0.101,0.3524,0.1816,FCC
1,1.8,4.71,0.0246,0.0974,0.0691,0.1001,0.3517,0.1832,FCC
3,1.75,4.75,0.0253,0.1014,0.0678,0.1072,0.3601,0.1777,FCC
1,1.75,4.7175,0.0257,0.1017,0.0688,0.1062,0.3593,0.1794,FCC
4,1.7,4.725,0.0261,0.1045,0.0679,0.1114,0.3651,0.1753,FCC
2,1.85,4.7925,0.0265,0.1033,0.0746,0.0864,0.3558,0.2025,FCC
4,1.85,4.76,0.0258,0.1016,0.0747,0.0858,0.3555,0.2038,FCC
4,1.85,4.7275,0.0246,0.0992,0.0743,0.0852,0.3553,0.2052,FCC
1,1.85,4.695,0.023,0.096,0.0734,0.0846,0.355,0.2065,FCC
4,1.8,4.7675,0.0274,0.1074,0.0747,0.0945,0.3682,0.2011,FCC
1,1.8,4.735,0.0268,0.1061,0.0749,0.0937,0.3679,0.2025,FCC
2,1.8,4.7025,0.0257,0.1041,0.0745,0.0929,0.3676,0.2038,FCC
3,1.75,4.775,0.0283,0.1116,0.0742,0.1017,0.3798,0.1979,FCC
4,1.75,4.71,0.0278,0.1103,0.075,0.1,0.379,0.2009,FCC
3,1.7,4.75,0.0291,0.1149,0.0744,0.107,0.3896,0.1961,FCC
2,1.8,4.695,0.0255,0.1071,0.0783,0.0848,0.3732,0.222,FCC
1,1.9,4.85,0.0217,0.0887,0.0657,0.0867,0.3515,0.1846,FCC
1,1.9,4.8175,0.0221,0.0883,0.0672,0.0862,0.3509,0.1863,FCC
1,1.9,4.785,0.0221,0.0872,0.0681,0.0857,0.3504,0.1879,FCC
1,1.9,4.7525,0.0216,0.0854,0.0685,0.0852,0.3499,0.1896,FCC
4,1.9,4.72,0.0206,0.0828,0.0683,0.0846,0.3493,0.1912,FCC
4,1.85,4.9225,0.0215,0.0891,0.0578,0.0968,0.3621,0.1769,FCC
3,1.85,4.89,0.0216,0.0909,0.0611,0.0963,0.3615,0.1787,FCC
1,1.85,4.8575,0.0213,0.092,0.0638,0.0958,0.3609,0.1805,FCC
3,1.85,4.825,0.0223,0.0926,0.0658,0.0953,0.3603,0.1823,FCC
1,1.85,4.7925,0.0229,0.0926,0.0673,0.0947,0.3597,0.184,FCC
1,1.85,4.76,0.023,0.0919,0.0682,0.094,0.359,0.1857,FCC
4,1.85,4.7275,0.0226,0.0906,0.0686,0.0933,0.3584,0.1874,FCC
3,1.8,4.865,0.0229,0.094,0.0612,0.1036,0.3688,0.1761,FCC
2,1.8,4.8,0.023,0.0963,0.0659,0.1022,0.3673,0.1797,FCC
4,1.8,4.7675,0.0237,0.0966,0.0674,0.1014,0.3666,0.1815,FCC
3,1.8,4.735,0.0239,0.0963,0.0684,0.1006,0.3658,0.1833,FCC
4,1.75,4.775,0.0237,0.0996,0.066,0.1078,0.3724,0.177,FCC
4,1.75,4.7425,0.0245,0.1002,0.0676,0.1068,0.3714,0.1789,FCC
4,1.85,4.8825,0.0251,0.1035,0.0711,0.0876,0.3759,0.2009,FCC
3,1.85,4.85,0.0257,0.1033,0.0727,0.0871,0.3756,0.2025,FCC
3,1.85,4.8175,0.0259,0.1025,0.0737,0.0867,0.3752,0.204,FCC
1,1.85,4.785,0.0256,0.1011,0.0743,0.0861,0.3749,0.2055,FCC
2,1.85,4.7525,0.0248,0.099,0.0744,0.0856,0.3746,0.2069,FCC
4,1.85,4.72,0.0234,0.0962,0.0739,0.0849,0.3743,0.2084,FCC
4,1.8,4.8575,0.0256,0.1069,0.0712,0.0961,0.3871,0.1989,FCC
2,1.8,4.76,0.0265,0.1055,0.0745,0.0941,0.3859,0.2036,FCC
1,1.8,4.7275,0.0258,0.1038,0.0745,0.0934,0.3855,0.2051,FCC
4,1.75,4.735,0.0273,0.1095,0.0746,0.1005,0.3955,0.2015,FCC
4,1.65,4.75,0.0284,0.1164,0.0731,0.1116,0.4113,0.1934,FCC
1,1.7,4.578,0.0434,0.1932,0.1679,0.1091,0.4086,0.1835,BCC+FCC
1,1.7,4.653,0.0453,0.1941,0.1723,0.1095,0.4533,0.1853,BCC+FCC
1,1.5,4.4765,0.05,0.1798,0.1332,0.156,0.3659,0.1997,BCC+FCC
1,1.5,4.5365,0.0463,0.1713,0.1296,0.1338,0.3677,0.1773,BCC+FCC
1,1.6,4.563,0.0469,0.1927,0.1643,0.1403,0.4195,0.1983,BCC+FCC
1,1.8,4.577,0.0427,0.1949,0.1869,0.1147,0.4193,0.1853,BCC+FCC
1,1.6,4.5955,0.0472,0.188,0.1642,0.1443,0.4058,0.1794,BCC+FCC
1,1.55,4.603,0.0489,0.1899,0.1649,0.1463,0.4068,0.1753,BCC+FCC
1,1.6,4.608,0.0463,0.1902,0.1644,0.1259,0.435,0.1917,BCC+FCC
1,1.7,4.542,0.0448,0.1929,0.1844,0.123,0.4607,0.2583,BCC+FCC
1,1.9,4.5785,0.0472,0.2028,0.2087,0.102,0.4529,0.1932,BCC+FCC
1,1.75,4.602,0.0467,0.2009,0.19,0.1152,0.4599,0.2035,BCC+FCC
1,1.5,4.648,0.0502,0.1943,0.1663,0.1336,0.4569,0.1834,BCC+FCC
1,1.85,4.612,0.0432,0.1865,0.1872,0.0991,0.4564,0.2106,BCC+FCC
1,1.65,4.6505,0.0447,0.186,0.1648,0.1225,0.454,0.1954,BCC+FCC
1,1.55,4.6655,0.0486,0.1917,0.1661,0.1311,0.4626,0.1861,BCC+FCC
1,1.9,4.6285,0.0488,0.2056,0.213,0.1018,0.4764,0.1886,BCC+FCC
1,1.85,4.617,0.0444,0.1887,0.1896,0.1228,0.4712,0.2186,BCC+FCC
1,1.65,4.6555,0.0468,0.188,0.1664,0.1396,0.4636,0.2032,BCC+FCC
1,1.65,4.648,0.0475,0.1904,0.1676,0.1352,0.4863,0.2245,BCC+FCC
1,1.65,4.6405,0.048,0.1904,0.1681,0.1304,0.4965,0.2436,BCC+FCC
1,1.8,4.657,0.0469,0.1984,0.193,0.1355,0.4563,0.1881,BCC+FCC
1,1.8,4.677,0.0452,0.1966,0.1922,0.1155,0.4585,0.1771,BCC+FCC
1,1.75,4.6845,0.0474,0.2012,0.1932,0.1225,0.4561,0.1708,BCC+FCC
1,1.75,4.677,0.049,0.2025,0.1939,0.1158,0.4974,0.1969,BCC+FCC
1,1.7,4.6845,0.0512,0.2074,0.1951,0.1226,0.5003,0.1914,BCC+FCC
1,1.65,4.6655,0.0491,0.191,0.1693,0.1308,0.5138,0.2427,BCC+FCC
3,1.6,4.464,0.0979,0.4899,0.2756,0.2233,0.5714,0.2334,IM
2,1.6,4.478,0.0852,0.4437,0.2975,0.2034,0.5767,0.2534,IM
3,1.85,4.495,0.1189,0.5479,0.3375,0.3017,0.613,0.1689,IM
4,1.7,4.5,0.1092,0.5158,0.3046,0.2801,0.5922,0.2013,IM
3,1.7,4.4925,0.1053,0.5129,0.3129,0.2732,0.5857,0.222,IM
4,1.75,4.5175,0.1078,0.5117,0.305,0.2708,0.5982,0.204,IM
2,1.7,4.5175,0.1061,0.5139,0.3088,0.2723,0.6075,0.2211,IM
2,1.85,4.575,0.1103,0.4972,0.3376,0.3037,0.6232,0.1682,IM
2,1.75,4.5725,0.0974,0.4598,0.3039,0.2688,0.5863,0.2056,IM
2,1.75,4.5075,0.0992,0.4578,0.3295,0.2633,0.6865,0.2184,IM
4,1.7,4.515,0.1017,0.4647,0.3276,0.272,0.7017,0.2132,IM
2,1.7,4.5075,0.0972,0.4587,0.332,0.2649,0.6942,0.2353,IM
2,1.8,4.555,0.0947,0.4224,0.3188,0.2618,0.6506,0.1992,IM
3,1.75,4.7025,0.0372,0.1844,0.0876,0.1864,0.3794,0.166,FCC
3,1.75,4.6425,0.0325,0.1714,0.068,0.1999,0.3503,0.1828,FCC
4,1.85,4.6325,0.0289,0.162,0.069,0.2032,0.3471,0.2,FCC
2,1.8,4.66,0.0299,0.1664,0.0674,0.1933,0.357,0.1873,FCC
2,1.75,4.6675,0.0333,0.1713,0.0679,0.1997,0.3643,0.1833,FCC
1,1.8,4.685,0.031,0.1664,0.0674,0.1931,0.3707,0.1869,FCC
4,1.9,4.4825,0.0278,0.1158,0.0915,0.1912,0.2986,0.2259,FCC
4,1.75,4.625,0.0307,0.1274,0.0903,0.1214,0.3354,0.1744,FCC
4,1.75,4.6175,0.0299,0.131,0.0924,0.1154,0.3514,0.1942,FCC
4,1.8,4.6425,0.0282,0.1214,0.0898,0.1156,0.3422,0.1801,FCC
4,1.75,4.65,0.0308,0.127,0.0909,0.1218,0.3499,0.1767,FCC
4,1.7,4.6575,0.0327,0.1311,0.0916,0.1272,0.3559,0.1729,FCC
3,1.8,4.635,0.0271,0.1237,0.0918,0.1087,0.3583,0.2003,FCC
4,1.75,4.6275,0.0312,0.1296,0.0957,0.1014,0.3785,0.2324,FCC
4,1.85,4.64,0.0269,0.1175,0.0911,0.1295,0.3479,0.1944,FCC
4,1.85,4.66,0.0256,0.1145,0.0892,0.1086,0.349,0.185,FCC
2,1.8,4.6675,0.0285,0.1212,0.0904,0.1158,0.3565,0.1812,FCC
2,1.75,4.675,0.0306,0.1263,0.0912,0.1222,0.3623,0.1772,FCC
2,1.85,4.6525,0.0244,0.1152,0.0912,0.1008,0.3651,0.2055,FCC
4,1.9,4.6775,0.0231,0.1063,0.0887,0.1004,0.3556,0.1892,FCC
4,1.85,4.685,0.0262,0.1146,0.09,0.1088,0.363,0.1851,FCC
3,1.8,4.6925,0.0285,0.1209,0.0907,0.1161,0.3686,0.1807,FCC
4,1.75,4.7,0.0302,0.1256,0.091,0.1225,0.3721,0.176,FCC
4,1.7,4.7075,0.0311,0.1291,0.0909,0.1281,0.3733,0.1708,FCC
1,1.7,4.7455,0.0508,0.1881,0.1668,0.1578,0.3536,0.1712,BCC+FCC
1,1.5,4.6265,0.0507,0.1757,0.1347,0.1589,0.3682,0.1893,BCC+FCC
1,1.65,4.713,0.0508,0.1894,0.1667,0.1595,0.3798,0.1781,BCC+FCC
1,1.6,4.688,0.0515,0.1909,0.1668,0.1606,0.387,0.1771,BCC+FCC
1,1.7,4.783,0.0516,0.1913,0.1679,0.139,0.3815,0.1878,BCC+FCC
1,1.7,4.772,0.0525,0.2072,0.1948,0.1301,0.4524,0.1652,BCC+FCC
1,1.5,4.7055,0.049,0.1927,0.1662,0.1355,0.4647,0.179,BCC+FCC
1,1.85,4.8395,0.0502,0.2004,0.1945,0.1084,0.4543,0.1745,BCC+FCC
1,1.8,4.762,0.0521,0.2043,0.1954,0.137,0.4548,0.184,BCC+FCC
1,1.8,4.8145,0.0508,0.2025,0.1946,0.1168,0.4574,0.1708,BCC+FCC
1,1.75,4.7895,0.0513,0.2046,0.1946,0.1239,0.4579,0.1669,BCC+FCC
1,1.7,4.7455,0.048,0.1871,0.1671,0.1376,0.4608,0.2025,BCC+FCC
1,1.85,4.7795,0.0507,0.2006,0.1952,0.1307,0.4604,0.1856,BCC+FCC
1,1.75,4.7295,0.0521,0.2055,0.1953,0.142,0.4564,0.178,BCC+FCC
1,1.75,4.703,0.0484,0.186,0.1692,0.1442,0.4832,0.2363,BCC+FCC
4,1.7,4.61,0.0831,0.3788,0.3187,0.1607,0.6056,0.2201,IM
3,1.7,4.59,0.1129,0.5196,0.2914,0.277,0.6124,0.1958,IM
3,1.75,4.6075,0.1116,0.5165,0.2918,0.2676,0.6184,0.1977,IM
3,1.8,4.6975,0.111,0.494,0.3605,0.3301,0.6518,0.1875,IM
3,1.6,4.6,0.1016,0.4441,0.3197,0.2801,0.6113,0.2276,IM
3,1.7,4.5725,0.0969,0.4632,0.3327,0.2547,0.6572,0.2534,IM
2,1.8,4.93,0.0391,0.1848,0.0797,0.1745,0.3693,0.1571,FCC
4,1.85,4.9475,0.0384,0.1825,0.0795,0.1652,0.3758,0.1601,FCC
2,1.7,4.4675,0.1188,0.6135,0.2966,0.2643,0.5405,0.2288,IM
2,1.75,4.5925,0.1027,0.4808,0.3248,0.2579,0.5795,0.2273,IM
2,1.7,4.57,0.101,0.49,0.3607,0.2818,0.5496,0.2421,IM
2,1.7,4.5625,0.1002,0.4873,0.3609,0.2822,0.5696,0.2414,IM
2,1.6,4.4685,0.0872,0.4978,0.3341,0.2163,0.6682,0.2211,IM
3,1.7,4.545,0.0918,0.4845,0.331,0.2081,0.7109,0.1504,IM
3,1.6,4.567,0.0941,0.486,0.2819,0.22,0.6471,0.1834,IM
2,1.7,4.4705,0.1073,0.5733,0.2893,0.2157,0.6708,0.1937,IM
2,1.7,4.615,0.1207,0.5625,0.3066,0.292,0.672,0.1598,IM
3,1.6,4.5175,0.1152,0.5773,0.2478,0.2561,0.5935,0.1952,IM
2,1.7,4.5175,0.1173,0.5962,0.2738,0.2601,0.5836,0.1933,IM
2,1.7,4.5775,0.1162,0.5666,0.2626,0.2592,0.5796,0.1732,IM
2,1.55,4.465,0.1138,0.5699,0.3537,0.2975,0.6116,0.2005,IM
2,1.65,4.4675,0.1074,0.6092,0.3668,0.2697,0.6126,0.182,IM
2,1.6,4.4775,0.111,0.5679,0.321,0.2659,0.6682,0.1834,IM
3,1.6,4.4825,0.1115,0.5629,0.354,0.2873,0.6177,0.2021,IM
2,1.55,4.495,0.1054,0.5198,0.3238,0.2802,0.6246,0.2242,IM
2,1.7,4.475,0.1034,0.5859,0.3563,0.2479,0.6619,0.1844,IM
3,1.7,4.485,0.1046,0.5986,0.3672,0.2581,0.6186,0.1831,IM
2,1.65,4.5,0.1092,0.5553,0.3542,0.2767,0.6237,0.2033,IM
3,1.6,4.5275,0.107,0.5419,0.341,0.2787,0.5936,0.2048,IM
2,1.7,4.5125,0.1059,0.5506,0.3214,0.2432,0.6805,0.184,IM
2,1.6,4.475,0.0957,0.503,0.2663,0.2225,0.5819,0.2288,IM
3,1.6,4.515,0.1035,0.5189,0.2414,0.2307,0.5972,0.2138,IM
3,1.6,4.4775,0.1131,0.5498,0.2406,0.238,0.6832,0.1996,IM
3,1.6,4.47,0.1155,0.5672,0.2447,0.2394,0.6701,0.1975,IM
2,1.6,4.4625,0.1179,0.5845,0.2428,0.2407,0.6569,0.1951,IM
2,1.6,4.47,0.1072,0.5416,0.2468,0.23,0.6799,0.223,IM
3,1.6,4.4725,0.1096,0.5316,0.2461,0.2356,0.6744,0.219,IM
2,1.6,4.465,0.1123,0.5489,0.2524,0.2373,0.6612,0.2169,IM
3,1.6,4.51,0.1193,0.604,0.3326,0.3046,0.6942,0.1709,IM
3,1.6,4.565,0.1167,0.5563,0.3361,0.3132,0.6821,0.1719,IM
3,1.7,4.58,0.1193,0.5558,0.3305,0.3098,0.6955,0.1726,IM
3,1.65,4.61,0.1089,0.5066,0.3421,0.3182,0.6676,0.1992,IM
3,1.55,4.4625,0.0995,0.5034,0.3333,0.2837,0.7219,0.2461,IM
2,1.75,4.6125,0.1204,0.5463,0.3458,0.336,0.6406,0.174,IM
2,1.7,4.4625,0.0985,0.5267,0.3454,0.2594,0.6256,0.2101,IM
3,1.7,4.4825,0.0896,0.4805,0.3571,0.2556,0.6056,0.2092,IM
2,1.7,4.51,0.0878,0.4706,0.3506,0.2519,0.6066,0.2324,IM
3,1.6,4.4675,0.1098,0.5228,0.3433,0.2824,0.7392,0.2245,IM
2,1.65,4.47,0.1055,0.527,0.3509,0.2667,0.7228,0.2447,IM
3,1.7,4.48,0.1141,0.5635,0.3353,0.2664,0.7128,0.22,IM
3,1.7,4.4725,0.1168,0.5808,0.3253,0.2675,0.6999,0.218,IM
2,1.7,4.48,0.1063,0.5375,0.3487,0.2577,0.7165,0.2436,IM
4,1.7,4.4725,0.109,0.5553,0.3426,0.2589,0.7039,0.2416,IM
3,1.7,4.575,0.1179,0.5269,0.3559,0.317,0.7222,0.1766,IM
4,1.7,4.5675,0.1208,0.5434,0.3403,0.3178,0.7094,0.1743,IM
3,1.55,4.4625,0.1062,0.5367,0.3289,0.287,0.5736,0.2489,IM
2,1.6,4.4925,0.1013,0.4901,0.2882,0.2569,0.6488,0.2393,IM
4,1.6,4.4625,0.1055,0.5361,0.302,0.2545,0.6098,0.2521,IM
4,1.6,4.4875,0.1017,0.5129,0.3355,0.2764,0.5923,0.2542,IM
2,1.7,4.4825,0.1063,0.5369,0.3398,0.2613,0.6303,0.2385,IM
3,1.7,4.4675,0.1116,0.5725,0.3243,0.2633,0.6042,0.2342,IM
3,1.7,4.5,0.1055,0.5313,0.3652,0.2793,0.6008,0.2388,IM
2,1.65,4.52,0.1018,0.4964,0.3319,0.2727,0.6122,0.2385,IM
3,1.9,4.855,0.0387,0.1715,0.099,0.1256,0.2948,0.1559,FCC
4,1.9,4.88,0.0386,0.171,0.0975,0.125,0.32,0.1623,FCC
3,1.9,4.8475,0.0377,0.1701,0.0988,0.1258,0.3199,0.1638,FCC
3,1.9,4.905,0.0384,0.1704,0.0956,0.1244,0.3434,0.1662,FCC
3,1.9,4.8075,0.0352,0.1671,0.0997,0.1267,0.3431,0.1709,FCC
1,1.9,4.93,0.0378,0.1698,0.0935,0.1238,0.3652,0.1679,FCC
2,1.9,4.8975,0.0376,0.1693,0.0955,0.1246,0.365,0.1696,FCC
1,1.9,4.865,0.037,0.1684,0.0972,0.1254,0.3649,0.1714,FCC
3,1.9,4.8325,0.0358,0.167,0.0985,0.1262,0.3647,0.1731,FCC
4,1.9,4.7675,0.032,0.163,0.1001,0.1276,0.3644,0.1764,FCC
4,1.9,4.955,0.037,0.1691,0.091,0.1232,0.3856,0.1677,FCC
2,1.9,4.89,0.0369,0.168,0.0954,0.1248,0.3852,0.1715,FCC
